postcode,year,scenario,state,ev_count,total_upstream_gb,hour_00_mbps,hour_01_mbps,hour_02_mbps,hour_03_mbps,hour_04_mbps,hour_05_mbps,hour_06_mbps,hour_07_mbps,hour_08_mbps,hour_09_mbps,hour_10_mbps,hour_11_mbps,hour_12_mbps,hour_13_mbps,hour_14_mbps,hour_15_mbps,hour_16_mbps,hour_17_mbps,hour_18_mbps,hour_19_mbps,hour_20_mbps,hour_21_mbps,hour_22_mbps,hour_23_mbps
1340,2037,HIGH,NSW,2,13.4285,0.0,0.0,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5706,15.9463,0.0,0.0,0.0,0.0
1340,2037,MEDIUM,NSW,2,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0435,0.0,0.0
1355,2027,HIGH,NSW,6,0.9622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0721,0.0,0.082,0.0,0.0,0.0,0.0,0.0355,0.0
1355,2027,LOW,NSW,3,1.8902,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0028,0.0,0.2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,2027,MEDIUM,NSW,3,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364,0.0,0.0,0.0,0.0475,0.0,0.0414,0.0,0.0,0.0
1355,2032,HIGH,NSW,27,42.3584,1.2192,0.9,0.9,0.9,0.9,0.9493,0.9,0.9,0.9,0.6354,0.0,0.025,1.2461,13.5504,12.8515,8.3971,5.603,26.5421,2.9398,0.9,1.0154,1.8907,3.151,9.173
1355,2032,LOW,NSW,13,21.5312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,1.6529,4.5402,4.5322,0.7093,0.0,10.6916,9.0,10.3119,7.5242,0.0
1355,2032,MEDIUM,NSW,20,45.8164,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,26.4089,5.6598,0.0445,12.5504,3.9035,3.1467,11.0276,20.1167,7.9777,6.9901,6.3502
1355,2037,HIGH,NSW,50,110.3541,4.5,0.2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5404,10.0181,3.0583,23.6921,22.047,15.2859,67.7589,44.1661,23.6538,22.1342,3.0918,4.9301
1355,2037,LOW,NSW,31,50.653,4.5,2.3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618,0.0228,0.0347,0.0,5.9705,4.5326,4.5634,26.1186,0.0,15.5623,6.8784,14.7052,0.6042,14.5533,14.8445
1355,2037,MEDIUM,NSW,40,51.3228,4.5,1.9042,0.0,0.0,0.0,0.0,0.0,5.3773,0.0,0.0,0.0,0.0,0.0209,0.0298,0.0,8.3972,19.7735,0.1915,10.6179,9.5522,34.8048,12.4847,4.5757,4.5581
1475,2032,HIGH,NSW,1,8.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0973,3.879,0.0,0.0,0.0
1475,2037,HIGH,NSW,4,3.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7765,0.0,0.0224,0.0313,0.0,0.0,0.0
1475,2037,LOW,NSW,1,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521,0.0,0.0,0.0,0.0
1475,2037,MEDIUM,NSW,1,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0
1490,2027,HIGH,NSW,1,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0,0.0
1490,2027,MEDIUM,NSW,1,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.0,0.0,0.0,0.0
1490,2032,HIGH,NSW,7,22.8329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4636,4.5,4.5,4.5,4.5,1.4555,1.5246,4.5,9.7946,1.8285,12.3907
1490,2032,LOW,NSW,2,3.6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0
1490,2032,MEDIUM,NSW,6,18.8237,0.9616,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,8.8365,0.9,0.2039,0.0,17.8976,0.0,0.0334,0.5014,0.9
1490,2037,HIGH,NSW,16,4.8361,0.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.1042,0.0392,0.0265,0.1576,0.3472,10.1093,0.1193,0.0,0.0
1490,2037,LOW,NSW,8,4.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821,0.0,0.0,9.1017,0.0,0.0,0.1055,0.0,0.0,0.0357,0.035
1490,2037,MEDIUM,NSW,11,22.5797,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.924,0.9,0.9153,1.8,6.5904,6.8818,8.6928,1.0001,0.9368,0.9995,0.9,3.9408,5.4,2.4999
1495,2032,HIGH,NSW,1,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483,0.0
1495,2037,HIGH,NSW,4,5.3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.0,0.0,1.8839,10.1929,0.0,0.043,0.0,0.0,0.0,0.0
1495,2037,LOW,NSW,1,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0
1495,2037,MEDIUM,NSW,1,5.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9633,1.4215,0.0,0.0,0.0,0.0
1595,2037,HIGH,NSW,1,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2037,MEDIUM,NSW,1,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0,0.0,0.0,0.0
1670,2027,HIGH,NSW,2,0.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0587,0.0
1670,2027,LOW,NSW,1,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,2027,MEDIUM,NSW,2,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
1670,2032,HIGH,NSW,15,35.8169,6.9191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538,0.0,0.0,1.4706,9.4325,0.0226,0.0,29.9091,21.7743,0.0262,0.1034,0.0,10.2894,0.0192,1.4829
1670,2032,LOW,NSW,7,13.9108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1864,0.0317,0.0,0.0,0.0635,2.6066,5.8872,0.0,0.1062,14.7732,0.0
1670,2032,MEDIUM,NSW,12,19.9625,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4822,8.4954,7.2475,0.042,14.0515,4.0168,0.0597,0.0,0.0,0.0
1670,2037,HIGH,NSW,32,80.0616,9.9,3.5369,0.9,0.9,0.4931,0.0,14.246,3.384,0.0,0.0,0.0,12.9049,0.0,0.0,0.0,4.132,24.5679,21.9726,28.2053,15.8533,6.689,9.2503,16.2815,8.9679
1670,2037,LOW,NSW,18,42.7101,0.9,0.9292,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9246,0.9,0.9269,0.9,0.9307,5.592,0.9,0.9,12.7598,35.4408,1.8173,8.862,16.3872,0.9187
1670,2037,MEDIUM,NSW,25,58.6515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4414,1.7765,0.0988,13.8546,34.4355,27.6765,18.1852,4.5661,15.2408,4.5998,10.5559,0.0339
1730,2027,HIGH,NSW,3,0.0406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419,0.0,0.0232,0.0,0.0,0.0274
1730,2027,MEDIUM,NSW,2,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0,0.0,0.0,0.0451,0.0,0.0,0.0,0.0,0.0
1730,2032,HIGH,NSW,13,28.8422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0206,0.0,0.0,0.0979,5.5113,33.6425,0.0,0.0971,0.0463,5.3851,20.7712
1730,2032,LOW,NSW,6,8.9752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4274,4.5,3.1041,0.0,3.3497,6.0098,0.0325,0.0,0.0
1730,2032,MEDIUM,NSW,10,8.8621,4.5,4.5,2.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537,0.0,0.0,0.0,0.0259,0.0,0.0,0.1458,0.0,0.0552,0.0332,4.1386,4.5
1730,2037,HIGH,NSW,26,64.6781,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,0.0,0.0,0.0,0.051,0.0315,0.0447,6.5432,16.4874,21.4625,39.7239,26.0203,36.7663,0.0
1730,2037,LOW,NSW,13,65.4096,6.136,2.2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.0,0.0,21.8039,20.8183,0.0,0.0,20.8053,18.0388,18.0506,7.9727,4.306,9.0,19.5862
1730,2037,MEDIUM,NSW,19,41.5963,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,3.6271,0.0,38.9206,1.2502,0.0,0.016,3.9828,11.694,33.2905,1.7266,0.0477,0.0263,0.0
1755,2032,HIGH,NSW,2,6.9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4108,6.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8831,0.0,0.0,0.0
1755,2032,MEDIUM,NSW,1,10.8509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6919,0.0,0.0,0.0,0.0,0.0
1755,2037,HIGH,NSW,3,9.9237,0.0,0.0,0.0,0.0,0.0,0.0,4.0403,0.0,0.0,0.0,0.0,0.0,0.0,4.9126,13.6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,2037,LOW,NSW,2,6.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.1058,9.0,4.5387
1755,2037,MEDIUM,NSW,2,2.8028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8981,4.4572,0.0226,0.0,0.0,0.0,0.0
1871,2037,HIGH,NSW,2,13.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.0,0.6842,18.0,10.9149,0.0
1875,2027,HIGH,NSW,1,1.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0
1875,2032,HIGH,NSW,8,8.9124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.046,1.6162,0.0,0.0,9.4019,9.0456,0.0
1875,2032,LOW,NSW,1,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.0,0.0,0.0,0.0
1875,2032,MEDIUM,NSW,5,0.0861,0.0,0.0,0.0,0.0397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.041,0.0,0.04,0.0184
1875,2037,HIGH,NSW,17,12.7995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0301,28.4855,0.0759,0.0336,0.0414,0.0263,0.0,0.3466,0.0224,0.0206
1875,2037,LOW,NSW,9,7.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.0,0.0,0.0,0.0,0.0,0.0159,4.1411,4.5935,4.5375,2.5798,0.0,0.0511,0.0
1875,2037,MEDIUM,NSW,14,32.9859,0.9,0.9,0.9,0.9,0.9,0.9,0.9394,0.9,0.9,0.9,0.9,0.9,0.9,12.667,14.9665,2.1463,1.058,0.9251,0.9,0.9,2.0333,9.99,9.9,2.6863
2000,2027,HIGH,NSW,2728,5015.6846,389.6252,252.5489,201.5364,134.5592,120.4963,102.2145,76.1915,36.6653,58.8362,90.2718,185.9277,172.8977,278.5422,432.2002,351.4549,718.0498,871.4956,945.7356,975.7215,1198.0166,1123.317,960.4943,974.8891,693.0071
2000,2027,LOW,NSW,1227,2395.2347,114.1656,84.2374,46.7944,31.3024,10.2868,21.0799,19.4721,29.935,59.6379,49.6288,59.2267,72.7399,150.5573,130.1271,168.0182,475.2668,413.1741,433.2664,570.5197,661.4428,702.5221,599.4554,370.0526,160.9552
2000,2027,MEDIUM,NSW,1815,3112.7312,208.1215,129.323,41.3985,35.1979,15.8038,40.4741,12.5158,29.1656,37.6905,51.7536,81.3532,112.8458,202.0321,269.1193,509.063,494.4901,509.9102,559.6068,753.426,778.771,617.0325,818.3367,499.8528,244.2169
2000,2032,HIGH,NSW,8829,16309.2206,1200.1506,459.5159,361.5579,313.0679,282.7018,250.1309,230.437,171.0022,246.2851,411.1522,466.0631,600.251,662.3472,1184.4105,1781.0437,2154.1255,3107.1264,3232.318,3462.8152,4008.5124,3930.6238,3963.1705,2757.4501,1750.7949
2000,2032,LOW,NSW,4425,8044.9201,533.7873,314.3408,162.2033,130.2194,94.3847,127.01,81.8597,56.044,105.1314,114.2098,186.8789,265.3206,476.585,591.3712,700.6464,1240.4436,1199.8206,1598.2307,2011.5863,2089.3753,2070.7858,1872.8034,1340.424,827.4545
2000,2032,MEDIUM,NSW,6864,12724.9587,861.4559,470.0587,282.1878,228.8993,142.4192,162.5674,165.0254,120.8252,214.4533,185.7511,381.392,526.5133,559.8199,785.2523,1209.7221,1628.6461,2112.5776,2405.6493,2942.4013,3440.0997,3581.5939,2802.8162,2181.297,1484.4694
2000,2037,HIGH,NSW,14862,27289.8429,1786.0864,900.8987,667.0631,545.2434,394.3508,453.0613,405.2203,347.2411,298.2689,415.0479,636.3739,977.693,1484.7966,2008.486,2764.1525,3220.3293,4579.6603,5563.5332,6477.389,6996.6782,6839.5581,6549.3926,4521.4251,2950.4802
2000,2037,LOW,NSW,9083,16515.4179,1087.3272,547.2141,362.624,339.6209,200.6569,310.3397,248.5762,237.6324,187.3361,212.8588,326.3453,540.9399,942.6299,1476.3043,1592.4703,2170.4362,2852.6809,3466.9954,4113.6802,4140.172,4246.941,3800.736,2529.3827,1528.2014
2000,2037,MEDIUM,NSW,12071,22524.0963,1403.5829,842.6755,541.6089,395.3158,396.2461,383.3048,325.392,292.4078,418.4615,422.428,566.3563,902.643,1271.6659,1793.4499,1998.0522,2837.8847,3847.4103,4489.1837,5280.278,5753.0396,5676.0865,4999.0298,4014.0682,2247.359
2006,2027,HIGH,NSW,10,7.9497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565,0.033,0.0,0.0,0.0,0.0,0.0,0.0261,17.7514,0.0556,0.0325,0.1033,0.0316,0.0,0.0
2006,2027,LOW,NSW,4,14.985,5.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6187,4.5,4.5,4.5345,4.5,7.9666,0.0,0.0,0.0,0.0
2006,2027,MEDIUM,NSW,6,12.6639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511,0.0,11.3947,17.285,0.0,0.0333,0.0,0.0533
2006,2032,HIGH,NSW,43,155.3512,18.1002,0.0,4.0328,6.3644,21.8095,2.3936,0.0,2.7849,0.0,0.0,16.9619,12.3336,4.5538,10.6815,22.7724,31.1607,13.8618,24.4352,37.3353,29.6301,26.2853,28.1498,7.0004,32.863
2006,2032,LOW,NSW,20,43.5861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.0,0.0,0.0365,0.0,9.0893,8.8526,0.0237,28.3524,33.4234,15.0995,4.2606,0.0
2006,2032,MEDIUM,NSW,33,73.0966,0.8759,0.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674,7.6463,0.0,0.0483,11.7414,4.5,4.5606,4.5967,13.9365,51.5789,9.4107,13.834,16.5966,22.3685,4.5
2006,2037,HIGH,NSW,77,95.1571,4.5249,0.6222,0.0,0.0624,0.0,0.0,0.0,0.0,0.0,0.0238,1.6311,9.0393,5.5429,13.0284,5.8907,21.2323,24.5586,20.4268,22.519,11.043,24.6556,31.1613,16.014,4.5591
2006,2037,LOW,NSW,46,82.5767,2.4333,0.0563,0.0,0.0,0.0,0.0583,0.0,0.0,0.0,0.0,0.0871,3.7943,4.2883,20.5757,5.3639,12.7753,5.7807,0.0725,24.8796,24.4811,43.9605,8.4372,21.8635,9.0
2006,2037,MEDIUM,NSW,65,113.1375,8.6628,4.2249,0.0,0.0,0.0425,0.0,0.0,0.0,0.0356,0.0555,0.0328,0.0538,12.5015,0.5694,6.1458,4.0074,3.751,36.3414,26.8364,22.5297,33.0198,33.3341,49.7428,15.5636
2007,2027,HIGH,NSW,292,558.7636,47.7272,12.6354,11.2285,10.2237,1.4109,5.5221,7.7008,0.9539,0.4054,3.8516,0.0244,12.4496,37.576,41.5941,71.1294,60.7816,91.7607,115.9657,105.9652,137.1176,159.7511,152.6457,110.8848,72.1923
2007,2027,LOW,NSW,134,192.7247,7.8283,0.9585,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,5.0485,0.0,29.8042,22.2175,14.1659,0.3067,45.0571,40.4744,44.1744,45.1824,54.5453,65.4286,33.9606,29.2431
2007,2027,MEDIUM,NSW,207,333.4741,34.2119,0.9383,0.9,0.9,0.9,0.9366,0.9637,2.9883,8.7533,0.9343,1.0085,13.5786,6.7089,7.4279,23.6606,46.2439,74.9961,75.1785,42.5619,148.8432,48.8742,96.8333,109.0072,11.4898
2007,2032,HIGH,NSW,1046,2061.5951,128.9795,80.1358,73.1306,56.7075,64.6524,64.3703,29.8099,15.2379,8.9783,8.4567,18.3993,34.9882,161.8859,86.3157,195.5416,203.6419,378.3899,366.3743,455.0096,596.4399,514.9015,479.9044,418.45,239.2448
2007,2032,LOW,NSW,529,1044.4462,44.7391,16.535,17.4782,24.9857,27.7757,26.0079,3.6199,3.6668,15.6485,14.1536,28.2478,57.2367,44.5849,93.967,126.2575,164.5105,216.3572,202.8811,277.5268,251.9695,259.6177,237.4832,145.0285,74.3229
2007,2032,MEDIUM,NSW,829,1523.9001,100.7477,88.4201,31.5422,19.1377,15.6347,9.1089,15.7407,17.753,23.0645,13.7268,37.0131,54.2512,95.6203,156.5903,142.8804,192.9849,250.9903,233.8446,353.2222,469.1013,425.5193,286.0638,298.3566,136.4047
2007,2037,HIGH,NSW,1797,3372.1637,180.4124,71.7772,66.9102,72.2568,94.9745,38.9295,20.9828,62.7255,40.6052,61.0814,110.9529,129.7866,217.161,337.004,415.2938,478.9431,470.2066,500.278,699.2514,883.398,874.1627,707.9368,700.1393,404.7761
2007,2037,LOW,NSW,1104,2167.9814,189.2007,113.5351,122.5479,47.4617,41.7427,18.2464,26.7351,21.1974,33.1415,43.6418,35.895,99.1564,158.1181,144.0926,251.296,298.0892,349.8888,502.0621,516.5996,611.5713,445.1376,360.4749,298.8334,199.6279
2007,2037,MEDIUM,NSW,1474,2734.4616,154.8298,83.9699,79.9287,27.4359,68.733,22.6867,26.2124,31.6757,31.0112,16.8494,82.0226,63.6934,75.9074,292.8249,219.6948,360.4495,415.0806,571.3989,516.4894,595.6424,780.8779,798.3309,619.0766,280.1283
2008,2027,HIGH,NSW,331,542.299,10.8768,10.9937,10.2704,11.4087,1.8296,1.9311,1.8736,1.8,1.6242,15.2879,17.8251,3.4227,15.2487,103.61,68.0575,104.5331,110.6749,121.7874,153.9456,166.0234,127.852,98.4361,44.123,30.5959
2008,2027,LOW,NSW,155,261.2443,23.9938,4.8808,10.0444,2.7333,2.7339,9.9002,5.0256,6.3576,12.8866,10.9526,19.8158,7.1126,1.9573,21.4099,22.8893,36.2133,50.8968,40.6192,104.9161,55.8787,36.764,41.7369,36.5783,23.1151
2008,2027,MEDIUM,NSW,244,412.7082,37.9161,5.0242,0.9409,0.9,0.9463,0.9212,0.9,2.2058,3.161,0.9163,10.4268,1.4812,1.9981,21.7509,79.8588,39.7141,54.7528,106.8713,152.93,85.3978,116.8939,82.5389,77.8226,52.8716
2008,2032,HIGH,NSW,1267,2492.5333,197.7554,54.3811,26.959,49.9578,56.804,31.8376,25.4546,31.2666,17.2767,43.3585,50.4016,66.7343,112.5351,206.7359,183.0721,252.6327,612.4825,480.325,494.7916,580.696,623.8828,586.6118,623.9108,231.2315
2008,2032,LOW,NSW,647,1204.0069,87.5735,13.4962,21.7974,37.7114,62.6724,25.0299,4.5982,22.6058,9.2666,16.0829,22.0595,35.7513,72.6719,83.3023,162.0989,174.6934,260.589,356.0074,233.431,253.0519,343.6404,187.7383,149.78,104.135
2008,2032,MEDIUM,NSW,1011,1859.3933,135.4081,52.7158,59.4438,30.8158,70.1645,20.6667,19.0695,14.6206,36.8545,28.7136,39.7576,39.3911,87.3992,127.0997,216.3851,249.0294,239.8084,306.1734,460.1388,469.2815,483.0965,404.1044,356.2231,264.1711
2008,2037,HIGH,NSW,2200,3942.2955,222.5955,151.7055,77.9113,40.2944,54.6425,55.266,42.6917,29.361,44.2352,66.7584,107.0114,234.5014,249.5037,277.9037,353.8132,444.2817,662.8755,705.3105,864.4462,1108.2936,1113.0962,848.2207,737.8165,385.0882
2008,2037,LOW,NSW,1358,2392.1937,183.0384,115.5087,62.7093,31.6653,31.8626,25.9756,25.1729,40.9442,58.6316,20.9857,91.097,82.6534,73.19,198.11,244.5888,317.482,359.7318,383.6117,590.362,579.5478,606.1514,636.2358,398.6193,247.376
2008,2037,MEDIUM,NSW,1807,3232.478,179.9184,116.4604,63.4722,82.059,81.0924,54.0559,31.7131,26.4914,65.4127,77.2077,106.2226,201.4336,209.7146,239.486,272.6084,397.3475,408.0553,735.6312,879.3968,691.623,830.2102,666.1744,613.0703,314.0033
2009,2027,HIGH,NSW,747,1352.3207,77.5047,36.6961,32.6729,6.803,3.7591,3.6337,17.0366,8.5287,3.3795,27.9705,34.0171,76.4728,90.6764,84.0566,123.9467,234.2746,319.9628,270.8942,292.4528,300.2264,364.3844,345.5394,183.2536,139.1383
2009,2027,LOW,NSW,331,538.71,37.1819,19.8379,18.5107,11.6865,5.7095,6.9599,18.8536,15.4876,6.0662,11.9333,13.6905,13.311,56.1766,42.0895,47.961,88.511,94.77,105.1121,97.151,158.2686,116.9407,111.8202,71.7218,56.1133
2009,2027,MEDIUM,NSW,518,959.9755,53.1089,24.8339,27.035,20.0038,13.166,16.7357,19.4173,21.6494,3.2156,10.9444,31.0835,53.644,47.6586,71.5748,109.4351,163.2311,138.4198,219.4451,149.2352,160.5349,186.3045,324.9034,198.9197,119.978
2009,2032,HIGH,NSW,2640,4897.9258,232.6456,174.9097,168.7627,101.9924,76.9279,69.6493,58.6028,40.0699,58.2538,41.5189,87.0828,100.2269,165.6249,364.5311,536.4074,668.7211,981.3744,1024.2977,1145.5351,1341.4356,1284.1977,1043.1667,958.4706,400.7813
2009,2032,LOW,NSW,1324,2538.6832,162.0776,61.9289,41.8593,78.3823,24.2604,17.4064,15.5501,45.876,29.4905,63.9441,43.6965,62.8021,137.9512,194.1118,323.396,351.7808,422.0055,494.772,537.4111,744.2064,665.4703,655.5039,371.1444,204.3832
2009,2032,MEDIUM,NSW,2088,3820.0472,246.5686,95.455,70.4327,48.3255,34.0967,58.6067,64.0658,58.1648,42.2103,114.6593,76.5969,131.8229,198.6273,226.0165,417.6452,505.7258,561.4866,697.9596,810.592,1069.544,1007.0083,855.7627,743.8606,516.8731
2009,2037,HIGH,NSW,4523,8388.1616,605.6691,354.1428,212.0021,154.2701,142.2984,78.5133,98.5447,116.7895,134.5927,162.7706,206.6454,313.9552,378.5254,591.211,873.8399,1047.0296,1282.1398,1612.0464,1838.1454,2024.2818,2136.8122,2152.0633,1618.5695,921.4023
2009,2037,LOW,NSW,2768,5057.9294,328.6008,145.5749,104.5738,120.4296,58.8551,67.7416,50.9388,110.0995,105.8756,118.1289,158.2445,187.1453,204.1535,465.4187,465.188,668.7813,936.4756,1033.6701,1167.602,1294.8461,1303.8275,1065.0145,841.0893,444.3214
2009,2037,MEDIUM,NSW,3701,7090.6724,421.2586,245.5376,222.5533,129.3994,75.9831,57.6712,70.0422,128.0032,156.6974,149.0653,163.0686,273.3925,351.7423,511.4511,649.2846,867.7084,1202.4727,1450.4865,1684.0372,1780.4693,1841.7959,1783.0782,1180.8729,689.1221
